,incidentId,incidentNumber,incidentDate,incidentTime,amPm,reporterClass,eventType,permiteeClass,permiteeName,permiteeId,outfallId,municipality,reportingType,location,latitude,longitude,waterBody,waterBodyDescription,volumnOfEvent,rainfallData,hours,minutes,month,additionalInformation,submittedDate,parentIncidentId,Year
21,7307b7d3-2987-4086-95af-da713415e496,25012942,2025-05-03 16:26:00,16:00,,Public Notification Report,CSO – UnTreated,CSO,CITY OF HAVERHILL,MA0101621,HAV021F,HAVERHILL,Initial-Ceased,LOCKE STREET CENTER BARRELL,,,LITTLE RIVER,,,,,,,,2025-05-04 12:37:18.357,,2025.0
22,c650371a-d6e0-4cf2-85f3-d14919d6f27f,25013740,2025-06-28 04:00:00,06:45,,Public Notification Report,CSO – UnTreated,CSO,CITY OF HAVERHILL,MA0101621,HAV021F,HAVERHILL,Initial-Ceased,LOCKE STREET CENTER BARRELL,,,LITTLE RIVER,,,,,,,,2025-07-07 11:00:33.073,,2025.0
23,ac0f4c04-220b-4e82-8aed-d14d3f190fd0,25015016,2025-11-04 02:49:24,21:50,,Public Notification Report,CSO – UnTreated,CSO,CITY OF HAVERHILL,MA0101621,HAV021F,HAVERHILL,Initial-Ceased,LOCKE STREET CENTER BARRELL,,,LITTLE RIVER,,,,,,,,2025-11-04 21:51:38.013,,2025.0
24,97edaf70-b9f0-4df7-befc-d1777131a3a3,23003731-1,2023-06-24 00:00:00,15:35,,Verified Data Report,CSO – UnTreated,CSO,CITY OF HAVERHILL,MA0101621,HAV021F,HAVERHILL,,LOCKE STREET CENTER BARRELL,,,LITTLE RIVER,,0.0,0.31,0.0,0.0,,This CSO Alert was caused by a false signal. No overflow occurred ,2023-07-12 13:08:51.353,,2023.0
25,a92448ad-6670-49c2-9d1f-d1b66f3fcc2c,23002060,2023-01-12 13:41:49,23:35,,Public Notification Report,CSO – UnTreated,CSO,CITY OF HAVERHILL,MA0101621,HAV021F,HAVERHILL,Initial-Ceased,LOCKE STREET CENTER BARRELL,,,LITTLE RIVER,,,,,,,,2023-01-13 13:42:29.817,,2023.0
26,60d2fc25-4d63-4b1d-a3e0-ceed5a116313,22000017,2022-07-06 07:22:15,00:30,AM,Public Notification Report,CSO – UnTreated,CSO,CITY OF HAVERHILL,MA0101621,HAV021F,HAVERHILL,Initial-Ceased,LOCKE STREET CENTER BARRELL,,,LITTLE RIVER,,,,,,,Notification is based upon CSO meter activation and City's CSO Website Map ,2022-07-06 07:39:32.227,,2022.0
27,1457f765-7332-4bcf-b595-ce46511cdce4,25014303,2025-08-25 18:31:12,16:30,,Public Notification Report,CSO – UnTreated,CSO,CITY OF HAVERHILL,MA0101621,HAV021F,HAVERHILL,Initial-Ceased,LOCKE STREET CENTER BARRELL,,,LITTLE RIVER,,,,,,,,2025-08-26 14:31:13.390,,2025.0
28,54e31a95-dbe9-42e4-8878-ce9ce534c9c6,23003022-1,2023-04-30 00:00:00,18:55,,Verified Data Report,CSO – UnTreated,CSO,CITY OF HAVERHILL,MA0101621,HAV021F,HAVERHILL,,LOCKE STREET CENTER BARRELL,,,LITTLE RIVER,,514250.0,2.75,7.0,30.0,,,2023-05-15 10:53:56.940,,2023.0
29,20b740d9-5bde-4041-b7ec-ca20e766598f,23006189-1,2023-09-18 00:00:00,12:20,,Verified Data Report,CSO – UnTreated,CSO,CITY OF HAVERHILL,MA0101621,HAV021F,HAVERHILL,,LOCKE STREET CENTER BARRELL,,,LITTLE RIVER,,658882.0,2.8,12.0,15.0,,,2023-10-11 11:15:16.403,,2023.0
30,5b6d73fa-fc01-4e2f-966f-caa93e551e8e,23002908-1,2023-04-23 00:00:00,08:25,,Verified Data Report,CSO – UnTreated,CSO,CITY OF HAVERHILL,MA0101621,HAV021F,HAVERHILL,,LOCKE STREET CENTER BARRELL,,,LITTLE RIVER,,59997.0,1.26,6.0,40.0,,,2023-05-15 09:13:13.340,,2023.0
31,ac69e9f3-0c1b-4994-811c-cb6f5b5316e7,23005764-1,2023-09-08 00:00:00,14:25,,Verified Data Report,CSO – UnTreated,CSO,CITY OF HAVERHILL,MA0101621,HAV021F,HAVERHILL,,LOCKE STREET CENTER BARRELL,,,LITTLE RIVER,,35392.0,0.4,0.0,20.0,,,2023-10-11 09:17:46.807,,2023.0
32,f69fcea1-624c-4826-a206-e664b4531322,23005735,2023-08-30 07:56:53,10:05,,Public Notification Report,CSO – UnTreated,CSO,CITY OF HAVERHILL,MA0101621,HAV021B,HAVERHILL,Initial-Ceased,021B (Locke Street 12 siphon),-71.08292,42.774563,LITTLE RIVER,,,,,,,,2023-08-31 09:30:58.863,,2023.0
33,9689c436-37f4-420f-85e5-9429796ebe47,23005036,2023-08-08 08:07:35,09:45,,Public Notification Report,CSO – UnTreated,CSO,CITY OF HAVERHILL,MA0101621,HAV021B,HAVERHILL,Initial-Ceased,021B (Locke Street 12 siphon),-71.08292,42.774563,LITTLE RIVER,,,,,,,,2023-08-09 08:29:06.773,,2023.0
34,aaae5f96-6c68-4e4c-8173-e3fd011d80f1,24009117,2024-03-07 10:48:58,01:20,,Verified Data Report,CSO – UnTreated,CSO,CITY OF NEW BEDFORD,MA0100781,NEW008,NEW BEDFORD,,CALUMET ST & RFB,,,CLARK COVE,,5530.0,1.57,0.0,10.0,,,2024-04-15 10:12:36.180,,2024.0
35,d7730625-6796-4944-9184-e9d5c4982b3b,25012270,2025-02-17 01:05:03,13:20,,Public Notification Report,CSO – UnTreated,CSO,CITY OF NEW BEDFORD,MA0100781,NEW008,NEW BEDFORD,Initial-Ceased,CALUMET ST & RFB,,,CLARK COVE,,,,,,,,2025-02-16 20:17:46.590,,2025.0
36,9e5fb78a-b959-4324-ab19-d0c829153cc4,25013223,2025-05-23 00:37:15,15:40,,Public Notification Report,CSO – UnTreated,CSO,CITY OF NEW BEDFORD,MA0100781,NEW008,NEW BEDFORD,Initial-Ceased,CALUMET ST & RFB,,,CLARK COVE,,,,,,,,2025-05-22 20:42:06.873,,2025.0
37,fdc99a8e-9d6d-40b3-be66-d49edfd6eefd,25013531,2025-05-22 04:00:00,15:40,,Verified Data Report,CSO – UnTreated,CSO,CITY OF NEW BEDFORD,MA0100781,NEW008,NEW BEDFORD,,CALUMET ST & RFB,,,CLARK COVE,,606224.0,3.46,8.0,24.0,,"Start date corrected.  This is an error in the DEP system, not user error.
",2025-06-13 11:51:50.337,,2025.0
38,fdcab4ab-32e5-4765-9b2b-d4852342a87b,23005368-1,2023-07-16 00:00:00,20:00,,Verified Data Report,CSO – UnTreated,CSO,CITY OF NEW BEDFORD,MA0100781,NEW008,NEW BEDFORD,,CALUMET ST & RFB,,,CLARK COVE,,230840.0,1.68,2.0,20.0,,23004418 - Incorrect Location Entered on First Incident - Not 009,2023-08-15 14:19:29.293,,2023.0
39,fbab4e87-8248-4363-89c1-dd245ace6d62,22000493,2022-09-13 08:07:32,11:00,AM,Public Notification Report,CSO – UnTreated,CSO,CITY OF NEW BEDFORD,MA0100781,NEW008,NEW BEDFORD,Initial-Ceased,CALUMET ST & RFB,,,CLARK COVE,,,,,,,,2022-09-14 08:29:46.233,,2022.0
40,9570440e-3b0e-4ec6-bc71-6e7b2bca1827,25013766-1,2025-07-09 11:34:09,01:00,,Public Notification Report,CSO – UnTreated,CSO,CITY OF NEW BEDFORD,MA0100781,NEW008,NEW BEDFORD,Initial-Ceased,CALUMET ST & RFB,,,CLARK COVE,,,,,,,,2025-07-09 07:40:37.557,,2025.0
41,d83859da-5988-495d-95df-682360e7064b,23002111,2022-12-25 00:00:00,21:10,,Verified Data Report,CSO – UnTreated,CSO,CITY OF NEW BEDFORD,MA0100781,NEW008,NEW BEDFORD,,CALUMET ST & RFB,,,CLARK COVE,,1730.0,0.0,1.0,30.0,,,2023-01-14 23:11:57.530,,2022.0
42,03d92ef5-7e68-4043-ad43-6d22e4e7255b,24008692,2024-04-04 07:26:00,01:35,,Public Notification Report,CSO – UnTreated,CSO,CITY OF NEW BEDFORD,MA0100781,NEW008,NEW BEDFORD,Initial-Ceased,CALUMET ST & RFB,,,CLARK COVE,,,,,,,,2024-04-04 07:42:36.420,,2024.0
43,d27553ff-4bba-4aed-a28a-4738d1cb8367,23002019,2023-01-13 11:03:07,06:20,,Public Notification Report,CSO – UnTreated,CSO,CITY OF NEW BEDFORD,MA0100781,NEW008,NEW BEDFORD,Initial-Ceased,CALUMET ST & RFB,,,CLARK COVE,,,,,,,,2023-01-13 11:25:17.240,,2023.0
44,90ed719f-a710-4737-87a2-84805585fc00,25014009,2025-07-09 11:34:09,01:00,,Verified Data Report,CSO – UnTreated,CSO,CITY OF NEW BEDFORD,MA0100781,NEW008,NEW BEDFORD,,CALUMET ST & RFB,,,CLARK COVE,,7307.0,0.9,0.0,5.0,,,2025-08-07 11:53:26.733,,2025.0
45,0b000994-dc90-4ae9-8d93-84705257484e,25012321,2025-02-16 05:00:00,13:20,,Verified Data Report,CSO – UnTreated,CSO,CITY OF NEW BEDFORD,MA0100781,NEW008,NEW BEDFORD,,CALUMET ST & RFB,,,CLARK COVE,,194673.0,1.93,3.0,30.0,,,2025-03-03 11:11:29.423,,2025.0
46,d503298a-39bf-4514-b953-76430751fe41,24009548,2024-05-23 19:43:13,12:20,,Public Notification Report,CSO – UnTreated,CSO,CITY OF NEW BEDFORD,MA0100781,NEW008,NEW BEDFORD,Initial-Ceased,CALUMET ST & RFB,,,CLARK COVE,,,,,,,,2024-05-23 19:59:12.493,,2024.0
47,e29298de-d96e-4e45-8d4d-77c354146f06,22001084,2022-09-12 00:00:00,12:05,PM,Verified Data Report,CSO – UnTreated,CSO,CITY OF NEW BEDFORD,MA0100781,NEW008,NEW BEDFORD,,CALUMET ST & RFB,,,CLARK COVE,,0.0,0.0,0.0,0.0,,,2022-10-14 21:08:12.477,,2022.0
48,b659eeb5-8383-4082-8bdc-787546ff6fb7,25012029,2024-12-11 07:44:24,21:35,,Verified Data Report,CSO – UnTreated,CSO,CITY OF NEW BEDFORD,MA0100781,NEW008,NEW BEDFORD,,CALUMET ST & RFB,,,CLARK COVE,,31489.0,3.64,0.0,15.0,,,2025-01-15 15:48:55.717,,2024.0
49,a969ca0b-0ef8-4d58-a055-811ac7efe94d,26015811,2026-03-23 00:00:00,08:35,,Public Notification Report,CSO – UnTreated,CSO,CITY OF NEW BEDFORD,MA0100781,NEW008,NEW BEDFORD,Initial-Ceased,CALUMET ST & RFB,,,CLARK COVE,,,,,,,,2026-03-23 13:15:36.077,,2026.0
0,b1c75051-7fa1-42cc-9fe5-776dde2b2172,24011675,2024-12-11 07:44:24,21:35,,Public Notification Report,CSO – UnTreated,CSO,CITY OF NEW BEDFORD,MA0100781,NEW008,NEW BEDFORD,Initial-Ceased,CALUMET ST & RFB,,,CLARK COVE,,,,,,,,2024-12-12 07:48:20.067,,2024.0
1,ce8484be-fee3-4c90-b48c-6be5845d82d8,22000666,2022-08-31 00:00:00,6:00,AM,Verified Data Report,CSO – UnTreated,CSO,CITY OF NEW BEDFORD,MA0100781,NEW008,NEW BEDFORD,,CALUMET ST & RFB,,,CLARK COVE,,0.0,0.48,0.0,0.0,,,2022-09-26 09:16:39.483,,2022.0
2,b8ff705a-b885-4e28-8acb-02321e264bfc,22000643,2022-08-09 00:00:00,7:00,PM,Verified Data Report,CSO – UnTreated,CSO,CITY OF NEW BEDFORD,MA0100781,NEW008,NEW BEDFORD,,CALUMET ST & RFB,,,CLARK COVE,,30000.0,0.65,0.0,4.0,,,2022-09-26 08:00:41.380,,2022.0
3,21bfbb9e-cbc8-4d8b-b9ce-05389da223ff,23002823,2023-03-04 00:00:00,05:05,,Verified Data Report,CSO – UnTreated,CSO,CITY OF NEW BEDFORD,MA0100781,NEW008,NEW BEDFORD,,CALUMET ST & RFB,,,CLARK COVE,,801130.0,0.95,3.0,5.0,,23002590,2023-04-13 15:35:45.097,,2023.0
4,04b99eeb-d89a-4acd-8d4f-1593480ecdc6,22000492,2022-09-13 08:07:32,12:05,PM,Public Notification Report,CSO – UnTreated,CSO,CITY OF NEW BEDFORD,MA0100781,NEW008,NEW BEDFORD,Initial-Ceased,CALUMET ST & RFB,,,CLARK COVE,,,,,,,,2022-09-14 08:27:58.727,,2022.0
5,0124317f-6d2a-4da8-bc34-14e57c6788c3,23002959,2023-04-29 10:03:10,19:50,,Public Notification Report,CSO – UnTreated,CSO,CITY OF NEW BEDFORD,MA0100781,NEW008,NEW BEDFORD,Initial-Ceased,CALUMET ST & RFB,,,CLARK COVE,,,,,,,,2023-04-30 10:21:21.690,,2023.0
6,4fc83cd0-64ae-443e-8a46-0c94a7170753,26015996,2026-03-23 00:00:00,08:35,,Verified Data Report,CSO – UnTreated,CSO,CITY OF NEW BEDFORD,MA0100781,NEW008,NEW BEDFORD,,CALUMET ST & RFB,,,CLARK COVE,,52495.0,1.94,0.0,45.0,,,2026-04-15 14:19:19.260,,2026.0
7,c25b8010-9ff6-4eca-babd-09c8704b7a04,23007021,2023-12-11 12:43:37,11:55,,Public Notification Report,CSO – UnTreated,CSO,CITY OF NEW BEDFORD,MA0100781,NEW008,NEW BEDFORD,Initial-Ceased,CALUMET ST & RFB,,,CLARK COVE,,,,,,,,2023-12-11 13:04:18.743,,2023.0
8,2c1d9d01-9eb5-47fb-8c2c-60e9b747f709,25014842,2025-09-26 00:54:32,09:50,,Verified Data Report,CSO – UnTreated,CSO,CITY OF NEW BEDFORD,MA0100781,NEW008,NEW BEDFORD,,CALUMET ST & RFB,,,CLARK COVE,,116389.0,1.43,1.0,0.0,,,2025-10-15 15:46:32.750,,2025.0
9,e7437ed3-a96d-4c2d-94bc-627dc7d4ef78,23004891,2023-08-08 16:03:44,10:45,,Public Notification Report,CSO – UnTreated,CSO,CITY OF NEW BEDFORD,MA0100781,NEW008,NEW BEDFORD,Initial-Ceased,CALUMET ST & RFB,,,CLARK COVE,,,,,,,,2023-08-08 16:21:36.583,,2023.0
10,ab74d5f9-e8f3-4443-9b00-4e12ea760f07,22001563,2022-11-30 21:29:03,8:00,PM,Public Notification Report,CSO – UnTreated,CSO,CITY OF NEW BEDFORD,MA0100781,NEW008,NEW BEDFORD,Initial-Ceased,CALUMET ST & RFB,,,CLARK COVE,,,,,,,,2022-11-30 21:48:14.953,,2022.0
11,8bc4776f-ca2d-4346-9d0f-54625fd314b4,22000474,2022-09-12 08:41:51,12:05,AM,Public Notification Report,CSO – UnTreated,CSO,CITY OF NEW BEDFORD,MA0100781,NEW008,NEW BEDFORD,Initial-Ceased,CALUMET ST & RFB,,,CLARK COVE,,,,,,,,2022-09-12 09:02:25.100,,2022.0
12,cab5d144-3f58-4a37-9dcd-56e30e04ae51,25014568,2025-09-26 00:54:32,09:50,,Public Notification Report,CSO – UnTreated,CSO,CITY OF NEW BEDFORD,MA0100781,NEW008,NEW BEDFORD,Initial-Ceased,CALUMET ST & RFB,,,CLARK COVE,,,,,,,,2025-09-25 21:01:45.243,,2025.0
13,e8016541-16ba-414c-862c-24031b38191d,22001079,2022-09-13 00:00:00,10:00,AM,Verified Data Report,CSO – UnTreated,CSO,CITY OF NEW BEDFORD,MA0100781,NEW008,NEW BEDFORD,,CALUMET ST & RFB,,,CLARK COVE,,20000.0,0.6,0.0,5.0,,,2022-10-14 20:21:13.230,,2022.0
14,ef9c0552-7a5f-452d-b9f5-240fcd84010f,23005259,2023-07-04 00:00:00,16:45,,Verified Data Report,CSO – UnTreated,CSO,CITY OF NEW BEDFORD,MA0100781,NEW008,NEW BEDFORD,,CALUMET ST & RFB,,,CLARK COVE,,6240.0,1.23,0.0,5.0,,23003934,2023-08-15 08:17:27.750,,2023.0
15,3f6084c9-29ce-4183-bd5a-2226661ca870,23006153,2023-09-18 20:22:04,17:20,,Public Notification Report,CSO – UnTreated,CSO,CITY OF NEW BEDFORD,MA0100781,NEW008,NEW BEDFORD,Initial-Ceased,CALUMET ST & RFB,,,CLARK COVE,,,,,,,,2023-09-18 20:36:37.937,,2023.0
16,4346a002-3f13-4903-bbc1-4144a02b3e0b,23006842,2023-10-21 00:00:00,14:35,,Verified Data Report,CSO – UnTreated,CSO,CITY OF NEW BEDFORD,MA0100781,NEW008,NEW BEDFORD,,CALUMET ST & RFB,,,CLARK COVE,,247900.0,1.47,1.0,25.0,,23006697,2023-11-15 09:30:49.147,,2023.0
17,24a7c36a-d9b8-4dab-9708-429e3198e0c2,24009908,2024-05-16 13:29:39,05:05,,Verified Data Report,CSO – UnTreated,CSO,CITY OF NEW BEDFORD,MA0100781,NEW008,NEW BEDFORD,,CALUMET ST & RFB,,,CLARK COVE,,594677.0,3.94,6.0,20.0,,,2024-06-13 14:07:52.510,,2024.0
18,14216993-7e8d-44bc-82d7-3f23ae0a26be,23003934,2023-07-04 21:03:34,16:45,,Public Notification Report,CSO – UnTreated,CSO,CITY OF NEW BEDFORD,MA0100781,NEW008,NEW BEDFORD,Initial-Ceased,CALUMET ST & RFB,,,CLARK COVE,,,,,,,,2023-07-04 21:23:07.020,,2023.0
19,26a13fe5-e656-41d0-b464-36c940096d8f,23006697,2023-10-21 22:49:05,14:25,,Public Notification Report,CSO – UnTreated,CSO,CITY OF NEW BEDFORD,MA0100781,NEW008,NEW BEDFORD,Initial-Ceased,CALUMET ST & RFB,,,CLARK COVE,,,,,,,,2023-10-21 23:06:11.657,,2023.0
20,ab5f38ef-f58e-435d-a00b-192288755fc0,23006554,2023-09-18 00:00:00,17:20,,Verified Data Report,CSO – UnTreated,CSO,CITY OF NEW BEDFORD,MA0100781,NEW008,NEW BEDFORD,,CALUMET ST & RFB,,,CLARK COVE,,224220.0,1.43,0.0,50.0,,23006153,2023-10-15 11:35:35.800,,2023.0
21,21c32895-f86b-4c24-9fbe-1d62a4c584e0,23003381,2023-04-29 00:00:00,19:50,,Verified Data Report,CSO – UnTreated,CSO,CITY OF NEW BEDFORD,MA0100781,NEW008,NEW BEDFORD,,CALUMET ST & RFB,,,CLARK COVE,,5984240.0,2.19,1.0,15.0,,23002959,2023-05-31 17:11:44.723,,2023.0
22,452f7037-a650-4a0c-9428-124e831c9be3,25013766,2025-07-09 11:34:09,00:55,,Public Notification Report,CSO – UnTreated,CSO,CITY OF NEW BEDFORD,MA0100781,NEW008,NEW BEDFORD,Initial-Ceased,CALUMET ST & RFB,,,CLARK COVE,,,,,,,,2025-07-09 07:39:25.790,,2025.0
23,873be2ba-2826-4ce2-b829-1f0d275873a5,22000182,2022-08-09 09:23:30,7:00,PM,Public Notification Report,CSO – UnTreated,CSO,CITY OF NEW BEDFORD,MA0100781,NEW008,NEW BEDFORD,Initial-Ceased,CALUMET ST & RFB,,,CLARK COVE,,,,,,,,2022-08-10 09:53:22.060,,2022.0
24,4ccb91d4-a016-4115-b582-1fc7ca6d9ae9,22001895,2022-12-25 11:08:08,21:10,,Public Notification Report,CSO – UnTreated,CSO,CITY OF NEW BEDFORD,MA0100781,NEW008,NEW BEDFORD,Initial-Ceased,CALUMET ST & RFB,,,CLARK COVE,,,,,,,,2022-12-26 11:10:00.577,,2022.0
25,2fe42f48-332d-431a-8fea-89809d5b0639,24009434,2024-04-04 07:26:00,01:35,,Verified Data Report,CSO – UnTreated,CSO,CITY OF NEW BEDFORD,MA0100781,NEW008,NEW BEDFORD,,CALUMET ST & RFB,,,CLARK COVE,,80000.0,2.33,1.0,25.0,,,2024-05-15 16:04:39.613,,2024.0
26,ce558645-d3ce-4785-a417-9820d8086363,24007502,2024-01-10 10:54:09,02:05,,Public Notification Report,CSO – UnTreated,CSO,CITY OF NEW BEDFORD,MA0100781,NEW008,NEW BEDFORD,Initial-Ceased,CALUMET ST & RFB,,,CLARK COVE,,,,,,,,2024-01-10 10:58:55.317,,2024.0
27,d2750f0a-fc31-41ee-b68b-9733b0e84def,25012031,2024-12-11 07:44:24,21:35,,Verified Data Report,CSO – UnTreated,CSO,CITY OF NEW BEDFORD,MA0100781,NEW008,NEW BEDFORD,,CALUMET ST & RFB,,,CLARK COVE,,512489.0,3.64,1.0,40.0,,,2025-01-15 15:49:58.950,,2024.0
28,c504d64f-e59e-43d0-9850-88610c09f3f9,23002519,2023-01-26 00:00:00,02:50,,Verified Data Report,CSO – UnTreated,CSO,CITY OF NEW BEDFORD,MA0100781,NEW008,NEW BEDFORD,,CALUMET ST & RFB,,,CLARK COVE,,188070.0,1.82,0.0,30.0,,,2023-02-15 16:11:50.623,,2023.0
29,67c8e020-781c-433b-a5e1-8773935c5c78,25015107,2025-11-10 01:51:01,17:55,,Public Notification Report,CSO – UnTreated,CSO,CITY OF NEW BEDFORD,MA0100781,NEW008,NEW BEDFORD,Initial-Ceased,CALUMET ST & RFB,,,CLARK COVE,,,,,,,,2025-11-09 20:55:55.783,,2025.0
30,0522ef1d-e0ba-460e-93b0-868a55bf1c8d,25015294,2025-11-09 00:00:00,17:55,,Verified Data Report,CSO – UnTreated,CSO,CITY OF NEW BEDFORD,MA0100781,NEW008,NEW BEDFORD,,CALUMET ST & RFB,,,CLARK COVE,,846615.0,1.92,1.0,4.0,,,2025-12-01 11:30:30.240,,2025.0
31,c20158b6-acb9-4b1b-aafd-8db47bd23821,25015156,2025-10-30 11:36:53,23:10,,Verified Data Report,CSO – UnTreated,CSO,CITY OF NEW BEDFORD,MA0100781,NEW008,NEW BEDFORD,,CALUMET ST & RFB,,,CLARK COVE,,266569.0,1.45,1.0,15.0,,,2025-11-10 12:40:40.943,,2025.0
32,4a3390cc-40e0-456d-88db-901ded0d4da1,23005898,2023-08-08 00:00:00,10:45,,Verified Data Report,CSO – UnTreated,CSO,CITY OF NEW BEDFORD,MA0100781,NEW008,NEW BEDFORD,,CALUMET ST & RFB,,,CLARK COVE,,162880.0,1.55,1.0,45.0,,23004891,2023-09-14 10:21:12.643,,2023.0
33,c10f4bbd-836d-4e45-beb1-90c2794e62f0,24011363,2024-09-27 07:18:18,00:15,,Public Notification Report,CSO – UnTreated,CSO,CITY OF NEW BEDFORD,MA0100781,NEW008,NEW BEDFORD,Initial-Ceased,CALUMET ST & RFB,,,CLARK COVE,,,,,,,,2024-09-27 07:22:29.850,,2024.0
34,204ec284-32e0-402b-ab87-93b9a8d7e077,24008107,2024-01-10 00:00:00,02:05,,Verified Data Report,CSO – UnTreated,CSO,CITY OF NEW BEDFORD,MA0100781,NEW008,NEW BEDFORD,,CALUMET ST & RFB,,,CLARK COVE,,444580.0,2.04,3.0,15.0,,24007502,2024-02-15 12:10:25.153,,2024.0
35,d1104a1f-f6be-4246-afb0-94df0d0dc3aa,24009922,2024-05-23 19:43:13,12:20,,Verified Data Report,CSO – UnTreated,CSO,CITY OF NEW BEDFORD,MA0100781,NEW008,NEW BEDFORD,,CALUMET ST & RFB,,,CLARK COVE,,32519.0,1.0,0.0,25.0,,,2024-06-13 14:27:27.993,,2024.0
36,26ca0f11-ca24-40b8-868f-fc7beab8ebe1,23007348,2023-12-11 00:00:00,11:55,,Verified Data Report,CSO – UnTreated,CSO,CITY OF NEW BEDFORD,MA0100781,NEW008,NEW BEDFORD,,CALUMET ST & RFB,,,CLARK COVE,,1617220.0,1.19,0.0,15.0,,"23007021 - This is likely a false overflow as maintenance was being done by a contractor.  The maintenance was done during a rain event so it is being reported as true, although unlikely.",2023-12-29 09:08:14.233,,2023.0
37,73498fd4-2943-4801-991a-fc9ea06dcb00,22000370,2022-08-31 21:53:26,6:00,AM,Public Notification Report,CSO – UnTreated,CSO,CITY OF NEW BEDFORD,MA0100781,NEW008,NEW BEDFORD,Initial-Ceased,CALUMET ST & RFB,,,CLARK COVE,,,,,,,,2022-08-31 22:03:00.873,,2022.0
38,6eb4b913-4c97-4d17-b3bf-cad49b1871c1,24011642,2024-12-11 16:30:47,11:25,,Public Notification Report,CSO – UnTreated,CSO,CITY OF NEW BEDFORD,MA0100781,NEW008,NEW BEDFORD,Initial-Ceased,CALUMET ST & RFB,,,CLARK COVE,,,,,,,,2024-12-11 16:33:53.017,,2024.0
39,b495417e-bbe2-4fd9-a9cd-fa3de12d9060,24009479,2024-05-16 13:29:39,05:05,,Public Notification Report,CSO – UnTreated,CSO,CITY OF NEW BEDFORD,MA0100781,NEW008,NEW BEDFORD,Initial-Ceased,CALUMET ST & RFB,,,CLARK COVE,,,,,,,,2024-05-16 13:56:16.373,,2024.0
40,c567e047-1f10-4dd9-8fab-fa755502d142,23002475,2023-01-13 00:00:00,06:20,,Verified Data Report,CSO – UnTreated,CSO,CITY OF NEW BEDFORD,MA0100781,NEW008,NEW BEDFORD,,CALUMET ST & RFB,,,CLARK COVE,,1040.0,2.15,0.0,5.0,,,2023-02-15 13:59:10.110,,2023.0
41,c5466c51-d7fd-4cbb-a3ba-ec7dec3f8b87,25014959,2025-10-30 11:36:53,23:10,,Public Notification Report,CSO – UnTreated,CSO,CITY OF NEW BEDFORD,MA0100781,NEW008,NEW BEDFORD,Initial-Ceased,CALUMET ST & RFB,,,CLARK COVE,,,,,,,,2025-10-31 07:39:07.267,,2025.0
42,9a1ac61e-c31b-4a69-9b90-edb1fc2d8a41,25013079,2025-05-10 02:04:32,17:25,,Public Notification Report,CSO – UnTreated,CSO,CITY OF NEW BEDFORD,MA0100781,NEW008,NEW BEDFORD,Initial-Ceased,CALUMET ST & RFB,,,CLARK COVE,,,,,,,,2025-05-09 22:09:16.040,,2025.0
43,3a895d41-4fd0-4508-970b-9c8838c0c68f,24008342,2024-03-07 10:48:58,01:20,,Public Notification Report,CSO – UnTreated,CSO,CITY OF NEW BEDFORD,MA0100781,NEW008,NEW BEDFORD,Initial-Ceased,CALUMET ST & RFB,,,CLARK COVE,,,,,,,,2024-03-07 11:12:48.213,,2024.0
44,e2b1c68a-01ca-456b-9cb7-9b6d6c41ac8a,25013501,2025-05-09 04:00:00,17:25,,Verified Data Report,CSO – UnTreated,CSO,CITY OF NEW BEDFORD,MA0100781,NEW008,NEW BEDFORD,,CALUMET ST & RFB,,,CLARK COVE,,346461.0,1.9,2.0,45.0,,"Start date corrected.  This is an error in the DEP system, not user error.
",2025-06-12 15:36:45.340,,2025.0
45,ecb89979-d856-490a-a1d8-9cfff8363f79,23004417,2023-07-16 08:39:37,20:00,,Public Notification Report,CSO – UnTreated,CSO,CITY OF NEW BEDFORD,MA0100781,NEW008,NEW BEDFORD,Initial-Ceased,CALUMET ST & RFB,,,CLARK COVE,,,,,,,,2023-07-17 09:54:21.450,,2023.0
46,c119e459-7bd7-4be6-a991-a413ab48d19b,24011481,2024-09-27 07:18:18,00:15,,Verified Data Report,CSO – UnTreated,CSO,CITY OF NEW BEDFORD,MA0100781,NEW008,NEW BEDFORD,,CALUMET ST & RFB,,,CLARK COVE,,91192.0,1.3,1.0,55.0,,,2024-10-15 16:03:58.493,,2024.0
47,a7fe1ab6-2261-421c-83e7-b1ffda83bb86,22001755,2022-11-30 00:00:00,20:00,,Verified Data Report,CSO – UnTreated,CSO,CITY OF NEW BEDFORD,MA0100781,NEW008,NEW BEDFORD,,CALUMET ST & RFB,,,CLARK COVE,,2370.0,0.85,0.0,0.0,,,2022-12-15 14:55:44.377,,2022.0
48,8bf01b5d-c283-4eab-9a67-a26c426bac80,23002544,2023-02-21 18:09:51,10:35,,Public Notification Report,CSO – UnTreated,CSO,CITY OF NEW BEDFORD,MA0100781,NEW008,NEW BEDFORD,Initial-Ceased,CALUMET ST & RFB,,,CLARK COVE,,,,,,,,2023-02-21 18:10:58.407,,2023.0
49,a904a526-a69f-4ca1-9341-b892bcb8f78b,23002590,2023-03-04 17:18:28,05:05,,Public Notification Report,CSO – UnTreated,CSO,CITY OF NEW BEDFORD,MA0100781,NEW008,NEW BEDFORD,Initial-Ceased,CALUMET ST & RFB,,,CLARK COVE,,,,,,,,2023-03-04 17:36:52.123,,2023.0
