source_url,gcs_url,municipality,permit_number,report_year,permit_year,report_period_start,report_period_end,source_page_refs,mcm1_activities_count,mcm1_notes,mcm2_activities_count,mcm3_outfalls_total,mcm3_outfalls_screened,mcm3_outfalls_not_accessed,mcm3_illicit_found,mcm3_illicit_eliminated,mcm3_count_type,mcm3_sampling_conducted,mcm4_sites_inspected,mcm4_violations_found,mcm5_sites_inspected,mcm5_bmps_inspected,mcm6_facilities_inspected,mcm6_notes,system_mapping_pct_complete,tmdl_municipality_specific,tmdl_waterbodies_json,compliance_issues,extraction_confidence,extraction_notes,pdf_pages,estimated_cost_usd
https://www.epa.gov/system/files/documents/2026-04/barnstable_ma_ar23.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/barnstable_ma_ar23.pdf,Town of Barnstable,MAR041090,2023.0,,2022-07-01,2023-06-30,"{""mcm2"": [13], ""tmdl"": [2, 5, 6, 8], ""mcm3_idde"": [13, 14, 15], ""mcm4_construction"": [16], ""mcm1"": [3, 6, 9, 10, 11, 12], ""mcm6_pollution_prevention"": [18], ""mcm5_post_construction"": [16, 17]}",8.0,"The Town is a member of the statewide ThinkBlue campaign which provides extensive public education messages to various target audiences. Additionally, the Town makes Mutt Mitt pet waste dispensers available and posted seasonal messages on proper lawn care, fertilizer application, pet waste, and leaf litter.",10.0,1.0,1.0,,1.0,1.0,current_period,,1.0,0.0,,,1537.0,Count refers to catch basins.,,True,"[{""pollutant"": ""Estuarine Bioassessments or Nutrient/Eutrophication Biological Indicators"", ""source_page"": 8, ""waterbody"": ""Centerville Harbor""}, {""pollutant"": ""Estuarine Bioassessments or Nutrient/Eutrophication Biological Indicators"", ""source_page"": 8, ""waterbody"": ""Hyannis Harbor""}, {""source_page"": 8, ""waterbody"": ""Lewis Bay"", ""pollutant"": ""Estuarine Bioassessments or Nutrient/Eutrophication Biological Indicators""}, {""source_page"": 8, ""waterbody"": ""Maraspin Creek"", ""pollutant"": ""Estuarine Bioassessments or Nutrient/Eutrophication Biological Indicators""}, {""source_page"": 8, ""waterbody"": ""Little River"", ""pollutant"": ""Bacteria""}, {""source_page"": 8, ""waterbody"": ""Unnamed Tributary"", ""pollutant"": ""Bacteria""}, {""pollutant"": ""Turbidity"", ""source_page"": 8, ""waterbody"": ""Lovells Pond""}, {""reduction_achieved_lbs_per_year"": 0.03, ""pollutant"": ""Phosphorus"", ""source_page"": 5, ""waterbody"": ""Lovells Pond""}]",,high,"MCM3 illicit discharge counts for current period and cumulative are the same (1). MCM4 violations_found inferred from 'Number of enforcement actions taken'. MCM5 post-construction BMP sites/structures inspected not explicitly stated, but a retrofit project with phosphorus reduction in the Lovells Pond watershed is mentioned on pages 6 and 17. System mapping percentage is not provided.",21.0,0.00678
https://www.epa.gov/system/files/documents/2026-04/groveland_ma_ar21.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/groveland_ma_ar21.pdf,Town of Groveland,MAR041195,2021.0,3.0,2020-07-01,2021-06-30,"{""mcm3_idde"": [2, 8, 9, 10], ""tmdl"": [2, 5], ""mcm5_post_construction"": [3, 11], ""mcm2"": [3, 7], ""mcm6_pollution_prevention"": [3, 12], ""mcm1"": [4, 6, 7], ""mcm4_construction"": [10]}",3.0,"Public Education and Outreach - the Town is part of the statewide ThinkBlue campaign which in part distributes a number of public outreach-related materials throughout the year, including septic system maintenance and pet waste. The Town also provided links on its website to EPA, ThinkBlue, and other relevant resources that includes information related to the above topics. A message was not distributed to dog owners at the time of license issuance/renewal this year, in part due to COVID-19 forcing the closure of Town Hall for much of the year.",1.0,86.0,82.0,4.0,0.0,0.0,current_period,True,123.0,0.0,,,0.0,"0 catch basins were inspected. Page 3 indicates other permittee-owned treatment structures were inspected, but no count is provided.",,True,"[{""pollutant"": ""Phosphorus"", ""waterbody"": ""Assabet River""}, {""pollutant"": ""Nitrogen"", ""waterbody"": ""Cape Cod""}, {""pollutant"": ""Phosphorus"", ""waterbody"": ""Charles River Watershed""}, {""pollutant"": ""Phosphorus"", ""waterbody"": ""Lake and Pond""}]",,high,"Outfall screening numbers (outfalls_total, outfalls_screened, outfalls_not_accessed) are cumulative 'to date' as stated on pages 2 and 9, while illicit discharge counts are for 'this reporting period' as stated on page 10. 0 catch basins were inspected. Page 3 indicates other permittee-owned treatment structures were inspected, but no count is provided.",16.0,0.00528
https://www.epa.gov/system/files/documents/2026-04/waltham_ma_ar25.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/waltham_ma_ar25.pdf,City of Waltham,MAR041066,,,,,{},1.0,,,,0.0,,20.0,11.0,cumulative_since_permit_start,,165.0,0.0,,,1445.0,Facilities inspected refers to catch basins.,0.0,True,"[{""wasteload_allocation_lbs_per_year"": 3861, ""waterbody"": ""Charles River"", ""reduction_achieved_lbs_per_year"": 1321, ""pollutant"": ""Phosphorus""}, {""waterbody"": ""Assabet River"", ""reduction_achieved_lbs_per_year"": 1254, ""pollutant"": ""Phosphorus""}]",,medium,"MCM2 data is missing. MCM3 Outfalls: 'Num_Outfalls_Screened' is 0, but 'Percent_Outfalls_Screened' is 100%, which is contradictory. MCM5 sites inspected not clearly present. MCM6 facilities inspected refers to catch basins. TMDL allocations/reductions for Charles River derived from multiple fields.",,0.00108
https://www.epa.gov/system/files/documents/2026-04/newbury_ma_ar21.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/newbury_ma_ar21.pdf,Newbury,MAR041212,2021.0,3.0,2020-07-01,2021-06-30,"{""mcm5_post_construction"": [10], ""mcm2"": [7], ""mcm3_idde"": [2, 7, 8, 9, 12], ""mcm4_construction"": [9], ""tmdl"": [2], ""mcm6_pollution_prevention"": [3, 11], ""mcm1"": [3, 4, 6]}",2.0,"Includes two general public messages and plans for two business messages in Year 4. Pet waste brochure on Town website, distribution at dog license time to resume in Year 4. A questionnaire on stormwater quality was distributed with tax bills.",0.0,100.0,30.0,,0.0,0.0,current_period,False,3.0,0.0,,,267.0,Refers to catch basins inspected and cleaned.,,False,[],"Update outfall/interconnection - No update of priority ranking seemed necessary. Post-construction bylaw, ordinance or other - Preview for possible update is planned for Year 4, due to personnel changes. IDDE testing was not conducted this period due to a lack of rainfall. IDDE testing and public participation were delayed due to Covid. Inspection for MCM4 has suffered due to having three people in this position during the period reorganization is underway.",medium,"Contradictory statements regarding MCM3 outfall inspections and catchment investigations on pages 7 and 8. The report states ""No outfalls were inspected"" on page 7, but then ""30 outfalls were inspected"" and ""Number of outfalls screened: 30"" on page 8. Similarly, ""No catchment investigations were conducted"" on page 8 is contradicted by ""Number of catchment investigations completed this reporting period: 30"" on the same page. Assumed the count of 30 for outfalls screened and catchment investigations. The stated ""Percent of outfalls screened: 0"" on page 8 is inconsistent with 30 out of 100 outfalls screened. MCM5 Post-Construction has no specific inspection counts. IDDE sampling was not conducted due to lack of rainfall. Public participation was delayed due to COVID-19. MCM4 inspection has suffered due to personnel reorganization.",15.0,0.00498
https://www.epa.gov/system/files/documents/2026-04/auburn_ma_ar21.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/auburn_ma_ar21.pdf,Town of Auburn,MAR018088,2021.0,3.0,2020-07-01,2021-06-30,"{""mcm5_post_construction"": [15], ""mcm2"": [11, 12], ""mcm6_pollution_prevention"": [16], ""tmdl"": [2, 5], ""mcm4_construction"": [14], ""mcm1"": [8, 9, 10, 11], ""mcm3_idde"": [12, 13, 14]}",7.0,,3.0,300.0,300.0,,2.0,2.0,cumulative_since_permit_start,False,6.0,3.0,2.0,0.0,105.0,Refers to catch basins inspected (105) and SWPPP site inspections (4).,,,"[{""pollutant"": ""Phosphorus"", ""waterbody"": ""Lake and Pond""}]","Post-construction bylaw was approved, but draft regulations adoption is pending finalization by Stormwater Committee following return of key staff from leave.",high,MCM6 facilities_inspected combines catch basin inspections and SWPPP site inspections. TMDL waterbodies do not have specific reduction or allocation percentages reported.,20.0,0.00648
https://www.epa.gov/system/files/documents/2026-04/hull-ma-ar19.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/hull-ma-ar19.pdf,Town of Hull,MAR041040,,,,,{},6.0,,,,0.0,,0.0,0.0,current_period,False,30.0,1.0,,,1440.0,Count refers to catch basins inspected.,,,[],,medium,"Report period start/end and year are not explicitly stated. MCM2 and MCM5 details are missing. TMDL information is present as impairments and actions, but not in the expected waterbody/pollutant/reduction format. MCM3 illicit discharge counts (found/eliminated) refer to the current reporting period. MCM6 facilities_inspected refers to catch basins.",,0.00108
https://www.epa.gov/system/files/documents/2026-04/rowley_ma_ar23.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/rowley_ma_ar23.pdf,Town of Rowley,MAR041218,,,,,{},15.0,,,,0.0,,0.0,0.0,current_period,,7.0,1.0,,,496.0,Refers to catch basins inspected.,,,[],,high,"No report period start/end/year found. MCM5 (Post-Construction) 'sites_inspected' and 'bmps_inspected' not found, only 'Num_as_built_drawings'. MCM6 (Pollution Prevention) 'facilities_inspected' refers to catch basins. Cumulative illicit discharge counts were also provided but not extracted (Total_Num_Illicit_Dis_ID: 0, Total_Num_Illicit_Dis_Removed: 0). No explicit TMDL waterbody data found. No compliance issues mentioned.",,0.00108
https://www.epa.gov/system/files/documents/2026-04/walpole_ma_ar23.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/walpole_ma_ar23.pdf,Town of Walpole,MAR041167,,,,,{},0.0,,,,0.0,,0.0,0.0,current_period,,25.0,0.0,,,1868.0,Refers to catch basins inspected.,,,"[{""pollutant"": ""Phosphorus"", ""waterbody"": ""Neponset River""}, {""waterbody"": ""Charles River"", ""wasteload_allocation_lbs_per_year"": 81.5, ""pollutant"": ""Phosphorus""}]",,medium,"Report period start/end and report year not found. MCM1: Number of public education activities not explicitly stated. MCM2: Public participation data not found. MCM3: Total outfalls, outfalls not accessed, and sampling conducted information not found. MCM5: Post-construction sites inspected and BMPs inspected not found.",,0.00108
https://www.epa.gov/system/files/documents/2026-04/grafton_ma_ar25.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/grafton_ma_ar25.pdf,Town of Grafton,MAR041119,2025.0,7.0,2024-07-01,2025-06-30,"{""mcm1"": [3, 4, 9, 10, 11, 12, 13, 20], ""mcm6_pollution_prevention"": [18, 19], ""mcm5_post_construction"": [17, 18], ""mcm4_construction"": [16, 17], ""tmdl"": [5, 7, 8], ""mcm2"": [14], ""mcm3_idde"": [14, 15, 16]}",7.0,"In addition to the 7 reported educational messages, 30 pet waste flyers were distributed during dog license renewals (page 3), and 2,497 septic system educational flyers were distributed with tax forms (page 11). Bonus social media campaigns by CMRSWC included 56 posts for winter deicing, 52 for lawn care, 854 for residents' BMPs, 36 for commercial businesses' BMPs, 73 for industries' BMPs, and 38 for developers/contractors' BMPs (page 20).",1.0,2467.0,0.0,0.0,1.0,1.0,cumulative_since_permit_start,False,16.0,1.0,,,630.0,Count refers to catch basins inspected.,60.0,True,"[{""waterbody"": ""LPCP Area"", ""pollutant"": ""Phosphorus"", ""source_page"": 5, ""reduction_achieved_lbs_per_year"": 15.1}]",,medium,"MCM1 activities_count of 7 refers to reported educational messages; additional flyers and social media campaigns were noted. No specific site or BMP inspection counts for MCM5 Post-Construction were found. For MCM6, `facilities_inspected` refers to catch basins. `outfalls_total` not explicitly stated for IDDE; total catch basins (2,467) was noted but not used for `outfalls_total`. TMDL 'wasteload_allocation_lbs_per_year' not explicitly provided, but a 'Baseline phosphorus export rate' was given.",22.0,0.00708
https://www.epa.gov/system/files/documents/2026-04/cambridge_ma_ar25.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/cambridge_ma_ar25.pdf,City of Cambridge,MAR041076,2025.0,7.0,2024-07-01,2025-06-30,{},17.0,,,,4.0,,5.0,3.0,current_period,,106.0,6.0,,,1189.0,"Count refers to catch basins inspected. Additionally, 23 SWPPP site inspections were reported.",95.0,True,"[{""wasteload_allocation_lbs_per_year"": 2288, ""reduction_achieved_lbs_per_year"": 417.5, ""waterbody"": ""Charles River"", ""pollutant"": ""Phosphorus""}, {""reduction_achieved_lbs_per_year"": 411.8, ""waterbody"": ""Mystic River"", ""pollutant"": ""Phosphorus""}]",,high,"MCM2: No explicit count for public participation activities found. MCM3: Illicit discharges found (5) and eliminated (3) are for the current period. Cumulative illicit discharges identified since permit start: 18, eliminated: 10. Total outfalls and outfalls not accessed not found. MCM5: No explicit count for post-construction BMPs or sites inspected found. MCM6: 'facilities_inspected' refers to 1189 catch basins inspected. Additionally, 23 SWPPP site inspections were reported. TMDL data extracted for Charles River (Phosphorus) and Mystic River (Phosphorus). Other TMDL-related data (Solids, Bacteria, Chloride actions) were reported but not structured as waterbody-specific reductions/allocations.",,0.00108
https://www.epa.gov/system/files/documents/2026-04/taunton_ma_ar22.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/taunton_ma_ar22.pdf,City of Taunton,MAR041164,2022.0,4.0,2021-07-01,2022-06-30,"{""tmdl"": [2, 7], ""mcm5_post_construction"": [15], ""mcm6_pollution_prevention"": [15, 16], ""mcm3_idde"": [12, 13, 14], ""mcm2"": [11, 12], ""mcm1"": [8, 9, 10, 11], ""mcm4_construction"": [14]}",7.0,,1.0,288.0,38.0,,6.0,6.0,cumulative_since_permit_start,True,30.0,0.0,,,4357.0,Count refers to catch basins inspected.,,True,[],,medium,MCM5 post-construction BMP inspection data and system mapping percentage not explicitly found. The 'facilities_inspected' for MCM6 refers to catch basins. IDDE counts for found and eliminated illicit discharges are cumulative since permit start.,19.0,0.00618
https://www.epa.gov/system/files/documents/2026-04/merrimac-ma-ar20.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/merrimac-ma-ar20.pdf,Town of Merrimac,MAR041209,2020.0,2.0,2019-07-01,2020-06-30,"{""tmdl"": [2], ""mcm1"": [6, 7, 8, 9, 10, 11, 12, 13, 14, 15], ""mcm3_idde"": [16, 17, 18], ""mcm5_post_construction"": [19], ""mcm4_construction"": [18], ""mcm6_pollution_prevention"": [20, 21], ""mcm2"": [16]}",19.0,,,,0.0,,0.0,0.0,cumulative_since_permit_start,False,14.0,0.0,,,1421.0,"Count refers to catch basins inspected. Number of catch basins inspected (1421) and cleaned (1421) exceeds the reported total number of catch basins in the MS4 system (715), which is ambiguous.",0.0,False,[],"Phase 1 Mapping incomplete due to COVID-19. Inventories (O&M procedures, parks, buildings, facilities, equipment) not completed due to COVID-19. Written SWPPPs for owned/operated facilities not completed due to COVID-19 preventing inspections. Public participation (in-person public meetings) restricted due to COVID-19. SWPPP site inspections not completed due to COVID-19.",medium,"MCM2 Public Participation: No specific count of events provided, only general activity descriptions and note about suspensions due to pandemic. MCM3 IDDE: System mapping percentage (0%) is based on catchment investigations. However, ""Outfalls and receiving waters"" mapping is checked as completed on page 16/17, indicating some progress. Total outfalls and outfalls not accessed are not provided. Sampling conducted is inferred false due to 0 outfalls screened. MCM4 Construction: Violations found inferred 0 as enforcement actions are 0. MCM5 Post-Construction: No specific counts for sites or BMPs inspected were provided. MCM6 Pollution Prevention: Number of catch basins inspected (1421) and cleaned (1421) exceeds the reported total number of catch basins in the MS4 system (715), which is ambiguous. ""Facilities inspected"" is taken as the number of catch basins inspected. General compliance issues mentioned due to COVID-19 impacted Phase 1 Mapping, Inventories (O&M procedures, parks, buildings, facilities, equipment), written SWPPPs inspections, and public meetings.",24.0,0.00768
https://www.epa.gov/system/files/documents/2026-04/barnstable_ma_ar21.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/barnstable_ma_ar21.pdf,Town of Barnstable,MAR041090,2021.0,3.0,2020-07-01,2021-06-30,"{""tmdl"": [2, 7], ""mcm2"": [10, 11], ""mcm5_post_construction"": [13], ""mcm4_construction"": [13], ""mcm3_idde"": [11, 12, 13], ""mcm6_pollution_prevention"": [14, 15], ""mcm1"": [8]}",5.0,,0.0,,0.0,,0.0,0.0,cumulative_since_permit_start,False,0.0,,,,1809.0,Refers to catch basins inspected.,86.0,True,"[{""source_page"": 7, ""pollutant"": ""turbidity"", ""waterbody"": ""Lovells Pond (MA96185)""}, {""source_page"": 7, ""pollutant"": ""bacteria"", ""waterbody"": ""Little River (MA96-99)""}, {""source_page"": 7, ""pollutant"": ""bacteria"", ""waterbody"": ""Unnamed Tributary (MA96-100)""}, {""waterbody"": ""Hamblin Pond (MA96126)"", ""source_page"": 7, ""pollutant"": ""Harmful Algal Blooms""}, {""waterbody"": ""Middle Pond (MA96198)"", ""source_page"": 7, ""pollutant"": ""Harmful Algal Blooms""}, {""waterbody"": ""Mystic Lake (MA96218)"", ""source_page"": 7, ""pollutant"": ""Aquatic Plants (Macrophytes)""}, {""source_page"": 2, ""pollutant"": ""Bacteria and Pathogen"", ""waterbody"": ""Statewide""}, {""waterbody"": ""Cape Cod"", ""source_page"": 2, ""pollutant"": ""Nitrogen""}]",,medium,"TMDL reduction achieved and wasteload allocation percentages/lbs per year are not provided in the document. MCM2 public participation activities count not explicitly stated, only descriptive text provided. MCM5 site inspections and BMP inspections not explicitly stated; as-built drawings received is 0.",18.0,0.00588
https://www.epa.gov/system/files/documents/2026-04/quinsigamond_community_college_ma_ar25.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/quinsigamond_community_college_ma_ar25.pdf,Quinsigamond Community College,MAR042058,2025.0,7.0,2024-07-01,2025-06-30,"{""mcm1"": [3, 7, 8], ""mcm3_idde"": [9, 10, 11], ""mcm5_post_construction"": [11, 12], ""mcm4_construction"": [11], ""mcm2"": [8], ""mcm6_pollution_prevention"": [13]}",2.0,"QCC does not issue dog licenses or oversee private septic systems, nor does it oversee private road salt applicators or commercial industrial site owners; these specific public education requirements are not applicable to QCC.",1.0,,0.0,,0.0,0.0,current_period,False,0.0,0.0,0.0,0.0,83.0,Includes 1 SWPPP facility inspection and 82 catch basin inspections. 10 cubic yards of material removed from street sweeping.,80.0,,[],,high,MCM3: Total outfalls in MS4 system not specified. MCM5: No specific count for post-construction BMP site or individual BMP inspections. MCM6: Facilities inspected includes 1 SWPPP facility and 82 catch basins.,16.0,0.00528
https://www.epa.gov/system/files/documents/2026-04/department_of_correction_ma_ar25.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/department_of_correction_ma_ar25.pdf,Massachusetts Department of Correction,MAR042052,2025.0,7.0,2024-07-01,2025-06-30,"{""mcm6_pollution_prevention"": [3, 4, 13, 14], ""mcm5_post_construction"": [12], ""tmdl"": [2, 5, 6], ""mcm3_idde"": [9, 10, 11], ""mcm4_construction"": [11], ""mcm2"": [2, 8, 9], ""mcm1"": [3, 4, 8]}",0.0,,0.0,,0.0,,1.0,0.0,cumulative_since_permit_start,False,0.0,0.0,,,0.0,Refers to catch basins.,0.0,True,"[{""wasteload_allocation_lbs_per_year"": 305, ""reduction_achieved_lbs_per_year"": 0, ""pollutant"": ""Phosphorus"", ""waterbody"": ""Charles River Watershed""}]",The DOC is aware of requirements that have not been completed and has contracted with a consultant to evaluate MS4 Permit compliance to date and to estimate budgetary needs to achieve full compliance with the MS4 Permit. Catchment investigations have not been initiated at any DOC property.,medium,"MCM2: No specific count of public participation events found; only a checkbox indicating 'opportunity provided' was checked. MCM3: Illicit discharges found and eliminated are reported cumulatively since permit start (page 11). Current period counts were 0. Outfalls screened and sampling conducted are 0/false as 'no outfalls were inspected' was checked. MCM4 and MCM5: Activity counts are 0 or implied 0 due to blank fields and ongoing identification efforts. MCM6: 'facilities_inspected' refers to catch basins, with 0 inspected. TMDL: The 'wasteload_allocation_lbs_per_year' for Charles River Watershed Phosphorus is interpreted from 'Baseline phosphorus export rate' used for planning purposes (305 lbs/year). Other checked TMDLs on page 2 lack specific quantitative data for reduction/allocation and are therefore not included in the 'tmdl_waterbodies' list.",17.0,0.00558
https://www.epa.gov/system/files/documents/2026-04/lawrence_ma_ar21.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/lawrence_ma_ar21.pdf,City of Lawrence,MAR041201,2021.0,,2020-07-01,2021-06-30,"{""mcm4_construction"": [17], ""mcm6_pollution_prevention"": [18, 19], ""mcm3_idde"": [15, 16, 17], ""tmdl"": [2, 6], ""mcm2"": [14, 15], ""mcm1"": [7, 8, 9, 10, 11, 12, 13, 14], ""mcm5_post_construction"": [17, 18]}",13.0,,0.0,,,,4.0,4.0,unknown,,0.0,0.0,,,2.0,"4,140 catch basins were inspected and cleaned, and 917 tons of material removed from catch basins. The total number of catch basins in the MS4 system is reported as 2,652 on page 19, which creates a discrepancy with the number inspected/cleaned.",,True,"[{""source_page"": 6, ""waterbody"": ""Shawsheen River segment MA83-19"", ""pollutant"": ""Escherichia Coli""}, {""source_page"": 2, ""waterbody"": ""Assabet River"", ""pollutant"": ""Phosphorus""}, {""waterbody"": ""Cape Cod"", ""source_page"": 2, ""pollutant"": ""Nitrogen""}, {""pollutant"": ""Phosphorus"", ""source_page"": 2, ""waterbody"": ""Charles River Watershed""}, {""pollutant"": ""Phosphorus"", ""waterbody"": ""Lake and Pond"", ""source_page"": 2}]",,high,"MCM2 Public Participation: No specific activity count provided; only a description of SWMP availability for review and comment. MCM3 IDDE: Specific count for outfalls screened this period is not provided, only '100%' screened to date. Illicit discharge counts for 'found' and 'eliminated' are taken from SSO counts (4 identified, 4 removed), as general IDDE counts were blank. Count type for illicit discharges is ambiguous (current period vs. cumulative) due to blank fields for general IDDE, therefore 'unknown'. MCM5 Post-Construction: No specific counts for sites or BMPs inspected were provided. MCM6 Pollution Prevention: The 'facilities_inspected' count refers to municipal facilities requiring SWPPPs. Additionally, 4,140 catch basins were inspected and cleaned, and 917 tons of material removed from catch basins. The total number of catch basins in the MS4 system is reported as 2,652 on page 19, which creates a discrepancy with the number inspected/cleaned. TMDL Waterbodies: General impairments checked on page 2 (Bacteria/Pathogens, Chloride, Nitrogen, Phosphorus, Solids/Oil/Grease (Hydrocarbons)/Metals) are not included in the tmdl_waterbodies list as no specific waterbodies were identified for them. Numerical reduction targets or wasteload allocations were not provided for any listed TMDLs or impairments.",22.0,0.00708
https://www.epa.gov/system/files/documents/2026-04/granby-ma-ar19.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/granby-ma-ar19.pdf,Granby,MAR041007,2019.0,1.0,2018-05-01,2019-06-30,"{""mcm5_post_construction"": [14], ""mcm3_idde"": [11, 12, 13], ""mcm4_construction"": [13, 14], ""mcm6_pollution_prevention"": [15, 16, 17], ""mcm1"": [6, 7, 8, 9, 10], ""tmdl"": [2, 3], ""mcm2"": [11]}",10.0,,2.0,129.0,129.0,,0.0,0.0,current_period,False,0.0,,,,24.0,Catch basins inspected,,True,"[{""waterbody"": ""Assabet River"", ""pollutant"": ""Phosphorus""}, {""waterbody"": ""Charles River Watershed"", ""pollutant"": ""Phosphorus""}, {""pollutant"": ""Phosphorus"", ""waterbody"": ""Lake and Pond""}]",,high,MCM3: `sampling_conducted` is inferred as False as no sampling results were reported. MCM6: `facilities_inspected` refers to catch basins inspected; municipal facilities inspections were reported as 0.,20.0,0.00648
https://www.epa.gov/system/files/documents/2026-04/bellingham_ma_ar25.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/bellingham_ma_ar25.pdf,Town of Bellingham,MAR041091,,7.0,,,{},9.0,,,260.0,6.0,,1.0,1.0,current_period,False,6.0,0.0,,,1847.0,"Refers to catch basins inspected. Additionally, 6 SWPPP site inspections (municipal facilities) were reported.",97.0,True,"[{""waterbody"": ""Charles River"", ""pollutant"": ""Total Phosphorus"", ""reduction_achieved_lbs_per_year"": 27}]",,medium,"MCM2 Public Participation activities count not explicitly found. MCM3 Illicit discharge counts: 1 identified and 1 eliminated from Sanitary Sewer Overflows (SSOs) for the current period, while 'IllicitRemoval' section reported 0 for identified/removed illicit discharges. MCM4 violations found is inferred from 'Num_Enfocement_Const' (number of enforcement actions). MCM5 Post-Construction sites inspected and BMPs inspected not explicitly found. TMDL wasteload allocation for Charles River not explicitly found. Report period start/end dates and report year not explicitly found.",,0.00108
https://www.epa.gov/system/files/documents/2026-04/sturbridge-ma-ar19.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/sturbridge-ma-ar19.pdf,Town of Sturbridge,MAR041240,,,,,{},23.0,,0.0,,10.0,,1.0,1.0,current_period,,50.0,8.0,,,425.0,Count refers to catch basins inspected.,,,[],,medium,MCM2 (Public Participation) and MCM5 (Post-Construction) activity counts are not explicitly provided. MCM3 (IDDE) illicit discharge counts refer to Sanitary Sewer Overflows (SSOs) for the current reporting period; no other illicit discharges were reported as found during dry weather screening. Water quality sampling status for outfalls is not explicitly stated. TMDL waterbody-specific reduction/allocation data is not available.,,0.00108
https://www.epa.gov/system/files/documents/2026-04/easton_ma_ar23.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/easton_ma_ar23.pdf,Town of Easton,MAR041111,,,,,{},1.0,,,,0.0,,0.0,0.0,current_period,,489.0,15.0,,,539.0,Count refers to catch basins inspected.,,True,"[{""reduction_achieved_lbs_per_year"": 61, ""pollutant"": ""Nitrogen"", ""waterbody"": ""Unspecified""}, {""waterbody"": ""Assabet River"", ""reduction_achieved_lbs_per_year"": 0, ""pollutant"": ""Phosphorus""}, {""pollutant"": ""Phosphorus"", ""waterbody"": ""Charles River""}, {""pollutant"": ""Phosphorus"", ""waterbody"": ""Unspecified Lake""}]",,medium,"Report period start and end dates are missing. MCM2 (Public Participation) activities count, MCM5 (Post-Construction) sites inspected and BMPs inspected counts are missing. MCM3 IDDE 'count_type' assumed 'current_period' for 'illicit_discharges_found' and 'illicit_discharges_eliminated' based on the presence of 'Total_Num_Illicit_Dis_ID' and 'Total_Num_Illicit_Dis_Removed' fields. MCM6 'facilities_inspected' refers to catch basins.",,0.00108
https://www.epa.gov/system/files/documents/2026-04/orleans_ma_ar23.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/orleans_ma_ar23.pdf,Town of Orleans,MAR041146,2023.0,5.0,2022-07-01,2023-06-30,"{""tmdl"": [2, 5], ""mcm1"": [6, 7, 8], ""mcm3_idde"": [9, 10, 11], ""mcm4_construction"": [12], ""mcm6_pollution_prevention"": [14, 15], ""mcm5_post_construction"": [12, 13], ""mcm2"": [9]}",4.0,"Four educational messages were completed, covering pet waste management, dog owner education, proper use and disposal of grass clippings/slow-release fertilizers, and proper disposal of leaf litter.",2.0,0.0,0.0,,0.0,0.0,current_period,False,0.0,0.0,,,0.0,"Catch basin inspection and cleaning records not maintained for specific numbers this permit year. 0 catch basins inspected/cleaned, but 70.61 tons of material removed from catch basins. 223.6 tons removed from street sweeping.",,True,"[{""waterbody"": ""Cape Cod"", ""pollutant"": ""Nitrogen"", ""source_page"": 2}]",,high,"MCM3: The report states 'Number of outfalls screened: 0' and 'Percent of outfalls screened: 100'. This implies the total number of outfalls is 0. MCM6: Report states 'Number of catch basins inspected: 0' and 'Number of catch basins cleaned: 0', but 'Total volume or mass of material removed from all catch basins: 70.61 tons'. This is inconsistent. Also 'Number of site inspections completed: 0' for SWPPP facilities. Notes in report indicate 'Town has not maintained accurate records regarding specific catch basin numbers cleaned and inspected this permit year.'",17.0,0.00558
