State,BudgetDetail,value,Year
Tennessee,Percent from Federal Government,33.07,2016
Tennessee,Percent from Federal Government,33.07,2016_old
Tennessee,Percent from Federal Government,39.67,2017
Tennessee,Percent from Federal Government,36.93,2018
Tennessee,Percent from Federal Government,36.85,2019
Tennessee,Percent from Fees / Other,74.20,2009
Tennessee,Percent from Fees / Other,72.40,2010
Tennessee,Percent from Fees / Other,75.70,2011
Tennessee,Percent from Fees / Other,63.08,2011_old
Tennessee,Percent from Fees / Other,67.37,2012
Tennessee,Percent from Fees / Other,70.24,2013
Tennessee,Percent from General Fund,14.70,2009
Tennessee,Percent from General Fund,12.30,2010
Tennessee,Percent from General Fund,12.00,2011
Tennessee,Percent from General Fund,18.13,2011_old
Tennessee,Percent from General Fund,15.76,2012
Tennessee,Percent from General Fund,14.21,2013
Tennessee,Percent from General Fund,14.71,2016
Tennessee,Percent from General Fund,14.71,2016_old
Tennessee,Percent from General Fund,12.37,2017
Tennessee,Percent from General Fund,15.69,2018
Tennessee,Percent from General Fund,15.65,2019
Tennessee,Percent from General Fund,26.15,2020
Tennessee,Percent from General Fund,27.97,2021
Tennessee,Percent from General Fund,33.64,2022
Tennessee,Percent from General Fund,12.6,2023
Tennessee,Status of Budget,Approved Budget,2009
Tennessee,Status of Budget,Approved Budget,2010
Tennessee,Status of Budget,Proposed Budget,2011
Tennessee,Status of Budget,Approved,2011_old
Tennessee,Status of Budget,Approved,2012
Tennessee,Status of Budget,Proposed,2013
Tennessee,Status of Budget,Approved,2013_old
Tennessee,Status of Budget,Approved,2014
Tennessee,Status of Budget,Approved,2015
Tennessee,Status of Budget,Approved,2016
Tennessee,Status of Budget,Approved,2016_old
Tennessee,Status of Budget,Approved,2017
Tennessee,Status of Budget,Approved,2018
Tennessee,Status of Budget,Approved,2019
Tennessee,Status of Budget,Approved,2020
Tennessee,Status of Budget,Approved,2021
Tennessee,Status of Budget,Approved,2022
Tennessee,Status of Budget,Approved,2023
Texas,Amount from Federal Government,52797671,2013_old
Texas,Amount from Federal Government,44892061,2014
Texas,Amount from Federal Government,46930871,2015
Texas,Amount from Federal Government,37429502,2020
Texas,Amount from Federal Government,38676891,2021
Texas,Amount from Federal Government,35861818,2022
Texas,Amount from Federal Government,42488504,2023
Texas,Amount from Fees / Other,401768472,2013_old
Texas,Amount from Fees / Other,290810264,2014
Texas,Amount from Fees / Other,432389244,2015
Texas,Amount from Fees / Other,373566887,2016
Texas,Amount from Fees / Other,373566887,2016_old
Texas,Amount from Fees / Other,411444559,2017
Texas,Amount from Fees / Other,352769032,2018
Texas,Amount from Fees / Other,371335930,2019
Texas,Amount from Fees / Other,261630399,2020
Texas,Amount from Fees / Other,383489966,2021
Texas,Amount from Fees / Other,275937938,2022
Texas,Amount from Fees / Other,585646304,2023
Texas,Amount from General Fund,6792697,2013_old
Texas,Amount from General Fund,9313341,2014
Texas,Amount from General Fund,9942266,2015
Texas,Amount from General Fund,9905230,2016
Texas,Amount from General Fund,9905230,2016_old
Texas,Amount from General Fund,12491302,2017
Texas,Amount from General Fund,16417343,2018
Texas,Amount from General Fund,19986615,2019
Texas,Amount from General Fund,25003957,2020
Texas,Amount from General Fund,19657475,2021
Texas,Amount from General Fund,19907097,2022
Texas,Amount from General Fund,19748599,2023
Texas,Amount of Budget from SRF,128028000,2011_old
Texas,Amount of Budget from SRF,122291000,2012
Texas,Environmental Agency Budget,461358840,2013_old
Texas,Environmental Agency Budget,345015666,2014
Texas,Environmental Agency Budget,489262381,2015
Texas,Environmental Agency Budget,431900347,2016
Texas,Environmental Agency Budget,431900347,2016_old
Texas,Environmental Agency Budget,474045329,2017
Texas,Environmental Agency Budget,413757594,2018
Texas,Environmental Agency Budget,440070739,2019
Texas,Environmental Agency Budget,332421323,2020
Texas,Environmental Agency Budget,451988153,2021
Texas,Environmental Agency Budget,343422156,2022
Texas,Environmental Agency Budget,659969999,2023
Texas,Environmental Agency Budget (SRF Added),650228000,2011_old
Texas,Environmental Agency Budget (SRF Added),476291000,2012
Texas,Environmental Agency Budget (SRF Added),325600000,2013
Texas,Percent from Federal Government,8.23,2011_old
Texas,Percent from Federal Government,12.43,2012
Texas,Percent from Federal Government,12.10,2013
Texas,Percent from Federal Government,11.26,2020
Texas,Percent from Federal Government,8.56,2021
Texas,Percent from Federal Government,10.44,2022
Texas,Percent from Federal Government,6.44,2023
Texas,Percent from Fees / Other,91.90,2009
Texas,Percent from Fees / Other,89.40,2010
Texas,Percent from Fees / Other,88.40,2011
Texas,Percent from Fees / Other,89.00,2011_old
Texas,Percent from Fees / Other,85.88,2012
Texas,Percent from Fees / Other,86.06,2013
Texas,Percent from Fees / Other,86.49,2016
Texas,Percent from Fees / Other,86.49,2016_old
Texas,Percent from Fees / Other,86.79,2017
Texas,Percent from Fees / Other,85.26,2018
Texas,Percent from Fees / Other,84.38,2019
Texas,Percent from Fees / Other,78.7,2020
Texas,Percent from Fees / Other,84.85,2021
Texas,Percent from Fees / Other,80.35,2022
Texas,Percent from Fees / Other,88.74,2023
Texas,Percent from General Fund,1.70,2009
Texas,Percent from General Fund,2.90,2010
Texas,Percent from General Fund,3,2011
Texas,Percent from General Fund,2.77,2011_old
Texas,Percent from General Fund,1.69,2012
Texas,Percent from General Fund,1.84,2013
Texas,Percent from General Fund,2.29,2016
Texas,Percent from General Fund,2.29,2016_old
Texas,Percent from General Fund,2.64,2017
Texas,Percent from General Fund,3.97,2018
Texas,Percent from General Fund,4.54,2019
Texas,Percent from General Fund,7.52,2020
Texas,Percent from General Fund,4.35,2021
Texas,Percent from General Fund,5.8,2022
Texas,Percent from General Fund,2.99,2023
Texas,Status of Budget,Active,2009
Texas,Status of Budget,Current,2010
Texas,Status of Budget,Proposed,2011
Texas,Status of Budget,Actual,2011_old
Texas,Status of Budget,Current,2012
Texas,Status of Budget,Recommended,2013
Texas,Status of Budget,Final,2013_old
Texas,Status of Budget,Final,2014
Texas,Status of Budget,Actual,2015
Texas,Status of Budget,Final,2016
Texas,Status of Budget,Final,2016_old
Texas,Status of Budget,Final,2017
Texas,Status of Budget,Actual,2018
Texas,Status of Budget,Actual,2019
Texas,Status of Budget,Final,2020
Texas,Status of Budget,Final,2021
Texas,Status of Budget,Actual,2022
Texas,Status of Budget,Actual,2023
Utah,Amount from Federal Government,31380690,2013_old
Utah,Amount from Federal Government,25942609,2014
Utah,Amount from Federal Government,32114742,2015
Utah,Amount from Federal Government,16779400,2016
Utah,Amount from Federal Government,16779400,2016_old
Utah,Amount from Federal Government,17037900,2017
Utah,Amount from Federal Government,18103600,2018
Utah,Amount from Federal Government,23495000,2019
Utah,Amount from Federal Government,38681500,2020
Utah,Amount from Federal Government,41960100,2021
Utah,Amount from Federal Government,49937000,2022
Utah,Amount from Federal Government,50817700,2023
Utah,Amount from Fees / Other,20352914,2013_old
Utah,Amount from Fees / Other,18018814,2014
Utah,Amount from Fees / Other,22434795,2015
Utah,Amount from Fees / Other,70424800,2020
Utah,Amount from Fees / Other,84092000,2021
Utah,Amount from Fees / Other,93651300,2022
Utah,Amount from Fees / Other,80131600,2023
Utah,Amount from General Fund,10980366,2013_old
Utah,Amount from General Fund,10977600,2014
Utah,Amount from General Fund,13312872,2015
Utah,Amount from General Fund,14254300,2016
Utah,Amount from General Fund,14254300,2016_old
Utah,Amount from General Fund,14477800,2017
Utah,Amount from General Fund,15165000,2018
Utah,Amount from General Fund,20501200,2019
Utah,Amount from General Fund,15812800,2020
Utah,Amount from General Fund,26901100,2021
Utah,Amount from General Fund,30461700,2022
Utah,Amount from General Fund,31633700,2023
Utah,Amount of Budget from SRF,17277000,2011_old
Utah,Amount of Budget from SRF,16497000,2012
Utah,Environmental Agency Budget,62713970,2013_old
Utah,Environmental Agency Budget,54939023,2014
Utah,Environmental Agency Budget,67862409,2015
Utah,Environmental Agency Budget,50733200,2016
Utah,Environmental Agency Budget,50733200,2016_old
Utah,Environmental Agency Budget,52441500,2017
Utah,Environmental Agency Budget,55085200,2018
Utah,Environmental Agency Budget,62107700,2019
Utah,Environmental Agency Budget,124919100,2020
Utah,Environmental Agency Budget,152953200,2021
Utah,Environmental Agency Budget,174050000,2022
Utah,Environmental Agency Budget,162583000,2023
Utah,Environmental Agency Budget (SRF Added),65942000,2011_old
Utah,Environmental Agency Budget (SRF Added),69905400,2012
Utah,Environmental Agency Budget (SRF Added),52714700,2013
Utah,Environmental Agency Budget Excludes SRF,Yes,2013_old
Utah,Environmental Agency Budget Excludes SRF,Yes,2014
Utah,Environmental Agency Budget Excludes SRF,Yes,2015
Utah,Percent from Federal Government,34.63,2009
Utah,Percent from Federal Government,43.92,2010
Utah,Percent from Federal Government,40.03,2011
Utah,Percent from Federal Government,40.28,2011_old
Utah,Percent from Federal Government,39.29,2012
Utah,Percent from Federal Government,38.02,2013
Utah,Percent from Federal Government,33.07,2016
Utah,Percent from Federal Government,33.07,2016_old
Utah,Percent from Federal Government,32.49,2017
Utah,Percent from Federal Government,32.86,2018
Utah,Percent from Federal Government,37.83,2019
Utah,Percent from Federal Government,30.97,2020
Utah,Percent from Federal Government,27.43,2021
Utah,Percent from Federal Government,28.69,2022
Utah,Percent from Federal Government,31.26,2023
Utah,Percent from Fees / Other,38.43,2009
Utah,Percent from Fees / Other,37.38,2010
Utah,Percent from Fees / Other,39.17,2011
Utah,Percent from Fees / Other,37.77,2011_old
Utah,Percent from Fees / Other,40.87,2012
Utah,Percent from Fees / Other,40.76,2013
Utah,Percent from Fees / Other,56.38,2020
Utah,Percent from Fees / Other,54.98,2021
Utah,Percent from Fees / Other,53.81,2022
Utah,Percent from Fees / Other,49.29,2023
Utah,Percent from General Fund,29.94,2009
Utah,Percent from General Fund,18.70,2010
Utah,Percent from General Fund,20.80,2011
Utah,Percent from General Fund,21.95,2011_old
Utah,Percent from General Fund,19.84,2012
Utah,Percent from General Fund,21.22,2013
Utah,Percent from General Fund,28.1,2016
Utah,Percent from General Fund,28.1,2016_old
Utah,Percent from General Fund,27.61,2017
Utah,Percent from General Fund,27.53,2018
Utah,Percent from General Fund,33.01,2019
Utah,Percent from General Fund,12.66,2020
Utah,Percent from General Fund,17.59,2021
Utah,Percent from General Fund,17.5,2022
Utah,Percent from General Fund,19.46,2023
Utah,Status of Budget,Actual,2009
Utah,Status of Budget,Authorized,2010
Utah,Status of Budget,Appropriated,2011
Utah,Status of Budget,Actual,2011_old
Utah,Status of Budget,Authorized,2012
Utah,Status of Budget,Recommended,2013
Utah,Status of Budget,Actual,2013_old
Utah,Status of Budget,Actual,2014
Utah,Status of Budget,Actual,2015
Utah,Status of Budget,Final,2016
Utah,Status of Budget,Final,2016_old
Utah,Status of Budget,Final,2017
Utah,Status of Budget,Final,2018
Utah,Status of Budget,Final,2019
Utah,Status of Budget,Actual,2020
Utah,Status of Budget,Actual,2021
Utah,Status of Budget,Actual,2022
Utah,Status of Budget,Actual,2023
Vermont,Amount from Federal Government,11144654,2013_old
Vermont,Amount from Federal Government,10176659,2014
Vermont,Amount from Federal Government,24728140,2015
Vermont,Amount from Federal Government,27638952,2016
Vermont,Amount from Federal Government,27638952,2016_old
Vermont,Amount from Federal Government,25519480,2017
Vermont,Amount from Federal Government,25519480,2018
Vermont,Amount from Federal Government,26856080,2019
Vermont,Amount from Federal Government,26751965,2020
Vermont,Amount from Federal Government,36497715,2021
Vermont,Amount from Federal Government,34018997,2022
Vermont,Amount from Federal Government,32501149,2023
Vermont,Amount from Fees / Other,18877219,2013_old
Vermont,Amount from Fees / Other,23671472,2014
Vermont,Amount from Fees / Other,24061586,2015
Vermont,Amount from Fees / Other,27429999,2016
Vermont,Amount from Fees / Other,27429999,2016_old
Vermont,Amount from Fees / Other,30328025,2017
Vermont,Amount from Fees / Other,30328025,2018
Vermont,Amount from Fees / Other,38978067,2019
Vermont,Amount from Fees / Other,42995303,2020
Vermont,Amount from Fees / Other,47897859,2021
Vermont,Amount from Fees / Other,42442129,2022
Vermont,Amount from Fees / Other,45633122,2023
Vermont,Amount from General Fund,7042090,2013_old
Vermont,Amount from General Fund,9326579,2014
Vermont,Amount from General Fund,10073834,2015
Vermont,Amount from General Fund,8315537,2016
Vermont,Amount from General Fund,8315537,2016_old
Vermont,Amount from General Fund,8093383,2017
Vermont,Amount from General Fund,8093383,2018
Vermont,Amount from General Fund,8920239,2019
Vermont,Amount from General Fund,9887530,2020
Vermont,Amount from General Fund,9497161,2021
Vermont,Amount from General Fund,14434947,2022
Vermont,Amount from General Fund,11576356,2023
Vermont,Amount of Budget from SRF,Included,2011_old
Vermont,Amount of Budget from SRF,Included,2012
Vermont,Amount of Budget from SRF,No,2013
Vermont,Environmental Agency Budget,71696652,2011_old
Vermont,Environmental Agency Budget,66151955,2012
Vermont,Environmental Agency Budget,43098825,2013
Vermont,Environmental Agency Budget,37063963,2013_old
Vermont,Environmental Agency Budget,43174710,2014
Vermont,Environmental Agency Budget,58863560,2015
Vermont,Environmental Agency Budget,63384488,2016
Vermont,Environmental Agency Budget,63384488,2016_old
Vermont,Environmental Agency Budget,63940888,2017
Vermont,Environmental Agency Budget,63940888,2018
Vermont,Environmental Agency Budget,74754386,2019
Vermont,Environmental Agency Budget,79634798,2020
Vermont,Environmental Agency Budget,93892735,2021
Vermont,Environmental Agency Budget,90896073,2022
Vermont,Environmental Agency Budget,89710627,2023
Vermont,Environmental Agency Budget Excludes SRF,Yes,2013_old
Vermont,Environmental Agency Budget Excludes SRF,Yes,2014
Vermont,Environmental Agency Budget Excludes SRF,Yes,2015
Vermont,Percent from Federal Government,66.60,2011_old
Vermont,Percent from Federal Government,49.30,2012
Vermont,Percent from Federal Government,27.00,2013
Vermont,Percent from Federal Government,43.61,2016
Vermont,Percent from Federal Government,43.61,2016_old
Vermont,Percent from Federal Government,39.91,2017
Vermont,Percent from Federal Government,39.91,2018
Vermont,Percent from Federal Government,35.93,2019
Vermont,Percent from Federal Government,33.59,2020
Vermont,Percent from Federal Government,38.87,2021
Vermont,Percent from Federal Government,37.43,2022
Vermont,Percent from Federal Government,36.23,2023
Vermont,Percent from Fees / Other,23.10,2011_old
Vermont,Percent from Fees / Other,38.30,2012
Vermont,Percent from Fees / Other,57.00,2013
Vermont,Percent from Fees / Other,43.28,2016
Vermont,Percent from Fees / Other,43.28,2016_old
Vermont,Percent from Fees / Other,47.43,2017
Vermont,Percent from Fees / Other,47.43,2018
Vermont,Percent from Fees / Other,52.14,2019
Vermont,Percent from Fees / Other,53.99,2020
Vermont,Percent from Fees / Other,51.01,2021
Vermont,Percent from Fees / Other,46.69,2022
Vermont,Percent from Fees / Other,50.87,2023
Vermont,Percent from General Fund,10.30,2011_old
Vermont,Percent from General Fund,12.40,2012
Vermont,Percent from General Fund,16.00,2013
Vermont,Percent from General Fund,13.12,2016
Vermont,Percent from General Fund,13.12,2016_old
Vermont,Percent from General Fund,12.66,2017
Vermont,Percent from General Fund,12.66,2018
Vermont,Percent from General Fund,11.93,2019
Vermont,Percent from General Fund,12.42,2020
Vermont,Percent from General Fund,10.11,2021
Vermont,Percent from General Fund,15.88,2022
Vermont,Percent from General Fund,12.9,2023
Vermont,Status of Budget,Actual,2011_old
Vermont,Status of Budget,Current,2012
Vermont,Status of Budget,Recommended,2013
Vermont,Status of Budget,Actual,2013_old
Vermont,Status of Budget,Actual,2014
Vermont,Status of Budget,Actual,2015
Vermont,Status of Budget,Actual,2016
Vermont,Status of Budget,Actual,2016_old
Vermont,Status of Budget,Actual,2017
Vermont,Status of Budget,Actual,2018
Vermont,Status of Budget,Actual,2019
Vermont,Status of Budget,Actual Expenses,2020
Vermont,Status of Budget,Actual Expenses,2021
Vermont,Status of Budget,Actual Expenses,2022
Vermont,Status of Budget,Actual Expenses,2023
Virginia,Amount from Federal Government,50595470,2013_old
Virginia,Amount from Federal Government,55967150,2014
Virginia,Amount from Federal Government,62492150,2015
Virginia,Amount from Federal Government,52487150,2016
Virginia,Amount from Federal Government,52487150,2016_old
Virginia,Amount from Federal Government,51433744,2017
Virginia,Amount from Federal Government,51433744,2018
Virginia,Amount from Federal Government,57433744,2019
Virginia,Amount from Federal Government,70232023,2020
Virginia,Amount from Federal Government,68064984,2021
Virginia,Amount from Federal Government,79199918,2022
Virginia,Amount from Federal Government,109806642,2023
Virginia,Amount from Fees / Other,189436106,2013_old
Virginia,Amount from Fees / Other,128946927,2014
Virginia,Amount from Fees / Other,180991870,2015
Virginia,Amount from Fees / Other,158686490,2016
Virginia,Amount from Fees / Other,158686490,2016_old
Virginia,Amount from Fees / Other,160741232,2017
Virginia,Amount from Fees / Other,160741232,2018
Virginia,Amount from Fees / Other,126031251,2019
Virginia,Amount from Fees / Other,153667558,2020
Virginia,Amount from Fees / Other,110907337,2021
Virginia,Amount from Fees / Other,173439269,2022
Virginia,Amount from Fees / Other,131883090,2023
Virginia,Amount from General Fund,30706588,2013_old
Virginia,Amount from General Fund,35309706,2014
Virginia,Amount from General Fund,36581686,2015
Virginia,Amount from General Fund,40235427,2016
Virginia,Amount from General Fund,40235427,2016_old
Virginia,Amount from General Fund,41211049,2017
Virginia,Amount from General Fund,41211049,2018
Virginia,Amount from General Fund,41218434,2019
Virginia,Amount from General Fund,42483357,2020
Virginia,Amount from General Fund,41508154,2021
Virginia,Amount from General Fund,55902003,2022
Virginia,Amount from General Fund,68805719,2023
Virginia,Amount of Budget from SRF,Included,2011_old
Virginia,Amount of Budget from SRF,Included,2012
Virginia,Amount of Budget from SRF,Partial,2013
Virginia,Environmental Agency Budget,292244526,2011_old
Virginia,Environmental Agency Budget,265153034,2012
Virginia,Environmental Agency Budget,241498308,2013
Virginia,Environmental Agency Budget,272873944,2013_old
Virginia,Environmental Agency Budget,222359563,2014
Virginia,Environmental Agency Budget,282201486,2015
Virginia,Environmental Agency Budget,251409067,2016
Virginia,Environmental Agency Budget,251409067,2016_old
Virginia,Environmental Agency Budget,253386025,2017
Virginia,Environmental Agency Budget,253386025,2018
Virginia,Environmental Agency Budget,224683429,2019
Virginia,Environmental Agency Budget,266382938,2020
Virginia,Environmental Agency Budget,220480475,2021
Virginia,Environmental Agency Budget,308541190,2022
Virginia,Environmental Agency Budget,310495450,2023
Virginia,Percent from Federal Government,6,2009
Virginia,Percent from Federal Government,7,2010
Virginia,Percent from Federal Government,16,2011
Virginia,Percent from Federal Government,30.26,2011_old
Virginia,Percent from Federal Government,29.65,2012
Virginia,Percent from Federal Government,25.22,2013
Virginia,Percent from Federal Government,20.88,2016
Virginia,Percent from Federal Government,20.88,2016_old
Virginia,Percent from Federal Government,20.3,2017
Virginia,Percent from Federal Government,20.3,2018
Virginia,Percent from Federal Government,25.56,2019
Virginia,Percent from Federal Government,26.37,2020
Virginia,Percent from Federal Government,30.87,2021
Virginia,Percent from Federal Government,25.67,2022
Virginia,Percent from Federal Government,35.36,2023
Virginia,Percent from Fees / Other,80,2009
Virginia,Percent from Fees / Other,83,2010
Virginia,Percent from Fees / Other,59,2011
Virginia,Percent from Fees / Other,58.38,2011_old
Virginia,Percent from Fees / Other,57.54,2012
Virginia,Percent from Fees / Other,62.02,2013
Virginia,Percent from Fees / Other,63.12,2016
Virginia,Percent from Fees / Other,63.12,2016_old
Virginia,Percent from Fees / Other,63.44,2017
Virginia,Percent from Fees / Other,63.44,2018
Virginia,Percent from Fees / Other,56.09,2019
Virginia,Percent from Fees / Other,57.69,2020
Virginia,Percent from Fees / Other,50.3,2021
Virginia,Percent from Fees / Other,56.21,2022
Virginia,Percent from Fees / Other,42.48,2023
Virginia,Percent from General Fund,14,2009
Virginia,Percent from General Fund,10,2010
Virginia,Percent from General Fund,25,2011
Virginia,Percent from General Fund,11.36,2011_old
Virginia,Percent from General Fund,12.81,2012
Virginia,Percent from General Fund,12.76,2013
Virginia,Percent from General Fund,16.0,2016
Virginia,Percent from General Fund,16.0,2016_old
Virginia,Percent from General Fund,16.26,2017
Virginia,Percent from General Fund,16.26,2018
Virginia,Percent from General Fund,18.35,2019
Virginia,Percent from General Fund,15.95,2020
Virginia,Percent from General Fund,18.83,2021
Virginia,Percent from General Fund,18.12,2022
Virginia,Percent from General Fund,22.16,2023
Virginia,Status of Budget,Final Audited,2009
Virginia,Status of Budget,Current,2010
Virginia,Status of Budget,Adopted,2011
Virginia,Status of Budget,Enacted,2011_old
Virginia,Status of Budget,Current,2012
Virginia,Status of Budget,Proposed,2013
Virginia,Status of Budget,Final,2013_old
Virginia,Status of Budget,Final,2014
Virginia,Status of Budget,Final,2015
Virginia,Status of Budget,Final,2016
Virginia,Status of Budget,Final,2016_old
Virginia,Status of Budget,Final,2017
Virginia,Status of Budget,Final,2018
Virginia,Status of Budget,Final,2019
Virginia,Status of Budget,Final,2020
Virginia,Status of Budget,Final,2021
Virginia,Status of Budget,Final,2022
Virginia,Status of Budget,Final,2023
Washington,Amount from Federal Government,35675899,2013_old
Washington,Amount from Federal Government,37365520,2014
Washington,Amount from Federal Government,37673947,2015
Washington,Amount from Federal Government,35664480,2016
Washington,Amount from Federal Government,35664480,2016_old
Washington,Amount from Federal Government,36601796,2017
Washington,Amount from Federal Government,36664647,2018
Washington,Amount from Federal Government,33613626,2019
Washington,Amount from Fees / Other,129201880,2013_old
Washington,Amount from Fees / Other,124382527,2014
Washington,Amount from Fees / Other,149255102,2015
Washington,Amount from Fees / Other,128767388,2016
Washington,Amount from Fees / Other,128767388,2016_old
Washington,Amount from Fees / Other,151931012,2017
Washington,Amount from Fees / Other,149593055,2018
Washington,Amount from Fees / Other,179437350,2019
Washington,Amount from General Fund,33375254,2013_old
Washington,Amount from General Fund,25781207,2014
Washington,Amount from General Fund,24980052,2015
Washington,Amount from General Fund,24455367,2016
Washington,Amount from General Fund,24455367,2016_old
Washington,Amount from General Fund,24436795,2017
Washington,Amount from General Fund,19082365,2018
Washington,Amount from General Fund,21231481,2019
Washington,Amount of Budget from SRF,49983000,2011_old
Washington,Amount of Budget from SRF,47740000,2012
Washington,Environmental Agency Budget,410973094,2009
Washington,Environmental Agency Budget,549564787,2010
Washington,Environmental Agency Budget,553182709,2011
Washington,Environmental Agency Budget,198253033,2013_old
Washington,Environmental Agency Budget,187529254,2014
Washington,Environmental Agency Budget,211909101,2015
Washington,Environmental Agency Budget,188887235,2016
Washington,Environmental Agency Budget,188887235,2016_old
Washington,Environmental Agency Budget,212969603,2017
Washington,Environmental Agency Budget,205340067,2018
Washington,Environmental Agency Budget,234282457,2019
Washington,Environmental Agency Budget,237774954,2020
Washington,Environmental Agency Budget,253515217,2021
Washington,Environmental Agency Budget,238725654,2022
Washington,Environmental Agency Budget,326293586,2023
Washington,Environmental Agency Budget (SRF Added),248303014,2011_old
Washington,Environmental Agency Budget (SRF Added),263472000,2012
Washington,Environmental Agency Budget (SRF Added),225442000,2013
Washington,Environmental Agency Budget - Capital,215198914,2009
Washington,Environmental Agency Budget - Capital,349390007,2010
Washington,Environmental Agency Budget - Capital,349390007,2011
Washington,Environmental Agency Budget - Operating,195774180,2009
Washington,Environmental Agency Budget - Operating,200174780,2010
Washington,Environmental Agency Budget - Operating,203792702,2011
Washington,Environmental Agency Budget Excludes SRF,Yes,2013_old
Washington,Environmental Agency Budget Excludes SRF,Yes,2014
Washington,Environmental Agency Budget Excludes SRF,Yes,2015
Washington,Percent from Federal Government,0.14,2009
Washington,Percent from Federal Government,0.18,2010
Washington,Percent from Federal Government,0.18,2011
Washington,Percent from Federal Government,18.16,2011_old
Washington,Percent from Federal Government,21.49,2012
Washington,Percent from Federal Government,24.90,2013
Washington,Percent from Federal Government,18.88,2016
Washington,Percent from Federal Government,18.88,2016_old
Washington,Percent from Federal Government,17.19,2017
Washington,Percent from Federal Government,17.86,2018
Washington,Percent from Federal Government,14.35,2019
Washington,Percent from Federal Government - Capital,0.1,2009
Washington,Percent from Federal Government - Capital,0.17,2010
Washington,Percent from Federal Government - Capital,0.17,2011
Washington,Percent from Federal Government - Operating,0.19,2009
Washington,Percent from Federal Government - Operating,0.21,2010
Washington,Percent from Federal Government - Operating,0.21,2011
Washington,Percent from Fees / Other,0.64,2009
Washington,Percent from Fees / Other,0.51,2010
Washington,Percent from Fees / Other,0.52,2011
Washington,Percent from Fees / Other,60.93,2011_old
Washington,Percent from Fees / Other,63.51,2012
Washington,Percent from Fees / Other,62.28,2013
Washington,Percent from Fees / Other,68.17,2016
Washington,Percent from Fees / Other,68.17,2016_old
Washington,Percent from Fees / Other,71.34,2017
Washington,Percent from Fees / Other,72.85,2018
Washington,Percent from Fees / Other,76.59,2019
Washington,Percent from Fees / Other - Capital,0.63,2009
Washington,Percent from Fees / Other - Capital,0.46,2010
Washington,Percent from Fees / Other - Capital,0.46,2011
Washington,Percent from Fees / Other - Operating,0.65,2009
Washington,Percent from Fees / Other - Operating,0.58,2010
Washington,Percent from Fees / Other - Operating,0.61,2011
Washington,Percent from General Fund,0.22,2009
Washington,Percent from General Fund,0.31,2010
Washington,Percent from General Fund,0.3,2011
Washington,Percent from General Fund,20.91,2011_old
Washington,Percent from General Fund,15.00,2012
Washington,Percent from General Fund,12.82,2013
Washington,Percent from General Fund,12.95,2016
Washington,Percent from General Fund,12.95,2016_old
Washington,Percent from General Fund,11.47,2017
Washington,Percent from General Fund,9.29,2018
Washington,Percent from General Fund,9.06,2019
Washington,Percent from General Fund - Capital,0.27,2009
Washington,Percent from General Fund - Capital,0.37,2010
Washington,Percent from General Fund - Capital,0.37,2011
Washington,Percent from General Fund - Operating,0.16,2009
Washington,Percent from General Fund - Operating,0.21,2010
Washington,Percent from General Fund - Operating,0.18,2011
Washington,Status of Budget, Actuals,2009
Washington,Status of Budget,Enacted,2010
Washington,Status of Budget,Enacted,2011
Washington,Status of Budget,Actual,2011_old
Washington,Status of Budget,Proposed,2012
Washington,Status of Budget,Proposed,2013
Washington,Status of Budget,Actual,2013_old
Washington,Status of Budget,Actual,2014
Washington,Status of Budget,Actual,2015
Washington,Status of Budget,Actual,2016
Washington,Status of Budget,Actual,2016_old
Washington,Status of Budget,Actual,2017
Washington,Status of Budget,Actual,2018
Washington,Status of Budget,Actual,2019
Washington,Status of Budget,Actual,2020
Washington,Status of Budget,Actual,2021
Washington,Status of Budget,Actual,2022
Washington,Status of Budget,Actual,2023
West Virginia,Amount from Federal Government,100063128,2013_old
West Virginia,Amount from Federal Government,95262029,2014
West Virginia,Amount from Federal Government,91343000,2015
West Virginia,Amount from Federal Government,86778220,2016
West Virginia,Amount from Federal Government,86778220,2016_old
West Virginia,Amount from Federal Government,79064012,2017
West Virginia,Amount from Federal Government,101502231,2018
West Virginia,Amount from Federal Government,94808996,2019
West Virginia,Amount from Federal Government,84931299,2020
West Virginia,Amount from Federal Government,78718168,2021
West Virginia,Amount from Federal Government,80285588,2022
West Virginia,Amount from Federal Government,89856526,2023
West Virginia,Amount from Fees / Other,165099756,2013_old
West Virginia,Amount from Fees / Other,139394214,2014
West Virginia,Amount from Fees / Other,147105529,2015
West Virginia,Amount from Fees / Other,141210257,2016
West Virginia,Amount from Fees / Other,141210257,2016_old
West Virginia,Amount from Fees / Other,200783269,2017
West Virginia,Amount from Fees / Other,143347269,2018
West Virginia,Amount from Fees / Other,123267376,2019
West Virginia,Amount from Fees / Other,200347527,2020
West Virginia,Amount from Fees / Other,158833935,2021
West Virginia,Amount from Fees / Other,173929275,2022
West Virginia,Amount from Fees / Other,225960218,2023
West Virginia,Amount from General Fund,7584231,2013_old
West Virginia,Amount from General Fund,6483065,2014
West Virginia,Amount from General Fund,6412927,2015
West Virginia,Amount from General Fund,5908869,2016
West Virginia,Amount from General Fund,5908869,2016_old
West Virginia,Amount from General Fund,5875639,2017
West Virginia,Amount from General Fund,5786422,2018
West Virginia,Amount from General Fund,5956487,2019
West Virginia,Amount from General Fund,7506967,2020
West Virginia,Amount from General Fund,6590840,2021
West Virginia,Amount from General Fund,6512682,2022
